Kategori,Şehir,İlçe,Firma Adı,Adres,Açıklama,Telefon,E-posta,Web Sitesi,Enlem,Boylam
Bayan-Kuaforleri,Istanbul,Sariyer,Bahçeci̇k Bayan Kuaförü- Mb Kuaförlük Hi̇zmetleri̇ Ve Ti̇c.A.Ş. (Okan Seyhan),"Tarabya Mah. Tarabya Bayırı Cad. 2 Sarıyer, İstanbul",Yok,2123456310,tarabya@bahcecik.com.tr,http://bahcecik.com.tr,41.138177,29.053633
Bayan-Kuaforleri,Istanbul,Sariyer,Dm Kuaför Ve Güzelli̇k Merkezi̇- Dm Kuaför Güzelli̇k Esteti̇k Hi̇zmetleri̇ Ti̇c.Ltd.Şti̇.,"Darüşşafaka Mah. Gazeteciler Sit. B3 Blok Sarıyer, İstanbul",Yok,2122760566,veri yok,veri yok,41.123505,29.032998
Bayan-Kuaforleri,Istanbul,Sariyer,Hair Corner Kuaför- Image Garage Kuaför Ve Güzelli̇k Hi̇zmetleri̇ Ltd.Şti̇.,"Maden Mah. Seher Sok. 2 Dk:1 Sarıyer, İstanbul",Yok,2123424210,veri yok,veri yok,41.184724,29.041412
Bayan-Kuaforleri,Istanbul,Sariyer,Mode Kuaför(Selahattin Akdağ),"İstinye Mah. Darüşşafaka Cad. 4 Maslak Gazeteciler Sit. B1 Blok Maslak, Sarıyer, İstanbul",Yok,2122865999,modekuafor@hotmail.com,veri yok,41.126123,29.037343
Bayan-Kuaforleri,Istanbul,Sariyer,Peli̇nsu Kuaför(Servet Çuğ),"Merkez Mah. Kekik Sok. Sarıyer, İstanbul",Yok,2122186909,veri yok,veri yok,41.169666,29.056375
Bayan-Kuaforleri,Istanbul,Sariyer,Salon Sirius(Yılmaz Kılıç),"Darüşşafaka Mah. Gazeteciler Sok. Gazeteciler Sit. B3 Blok D:4 Sarıyer, İstanbul",Yok,2122760662,veri yok,veri yok,41.123505,29.032998
Bayan-Kuaforleri,Istanbul,Sariyer,Cs- Cansel Güzelli̇k Salonu Gida Teksti̇l Kozmeti̇k San. Ve Ti̇c.Ltd.Şti̇.,"Zekeriyaköy Köyü Kilyos Cad. Pera Sunset Park Dk:3 Sarıyer, İstanbul",Yok,2122015766,cananalways@hotmail.com,veri yok,41.198939,29.038137
Bayan-Kuaforleri,Istanbul,Sariyer,Harun Kuaför(Ufuk Çap),"Reşitpaşa Mah. Selvi Sok. 1 Sarıyer, İstanbul",Yok,2122292853,ufukcap1@hotmail.com,veri yok,41.10664,29.042182
Bayan-Kuaforleri,Istanbul,Sariyer,Matmazel Saç Tasarim,"Ayazağa Mah. 165. Sok. 1/E Sarıyer, İstanbul",Yok,2123322660,ahmet.aktas29@hotmail.com,veri yok,41.119684269067,29.001566592543
Bayan-Kuaforleri,Istanbul,Sariyer,Hds Bayan Kuaförü- Hsd Kuaförlük Hi̇zmetleri̇ Ltd.Şti̇.,"Zekeriyaköy Köyü 4. Cad. 3 Vişne 2 Blg. D:4 Sarıyer, İstanbul",Yok,2122029889,hdskuafor@gmail.com,veri yok,41.208162,29.021747
Bayan-Kuaforleri,Istanbul,Sariyer,Muharrem Bayan Kuaförü(Semiray Doğan),"Reşitpaşa Mah. Tuncay Artun Cad. Selvi Sok. 13 Sarıyer, İstanbul",Yok,2122296011,veri yok,veri yok,41.106208,29.041672
Bayan-Kuaforleri,Istanbul,Sariyer,Hair World Kuaför(Sercan Tabaklar),"Merkez Mah. Kekik Sok. 7 Sarıyer, İstanbul",Yok,2122712728,veri yok,veri yok,41.1694,29.055724
Bayan-Kuaforleri,Istanbul,Sariyer,Bej Hair Studio Sariyer Şubesi̇- Makas Voler Kuaförlük Hi̇zmetleri̇ Gida İşletmeci̇li̇ği̇ İç Ve Diş Ti̇c.Ltd.Şti̇. (Volkan Korkmaz),"Merkez Mah. Meser Burnu Cad. 91 Dk:1 Sarıyer, İstanbul",Yok,2122716190,info@bejhairstudio.com,http://www.bejhairstudio.com,41.166842,29.057041
Bayan-Kuaforleri,Istanbul,Sariyer,4A Kuaför- Sçf Güzelli̇k Salonu Ti̇c.Ltd.Şti̇. (Kenan Şahan),"Ferahevler Mah. Tarabya Bayırı Cad. 55 Sarıyer, İstanbul",Yok,2122238499,info@4akuafor.com,http://www.4akuafor.com,41.136832,29.042014
Bayan-Kuaforleri,Istanbul,Sariyer,New Face Bayan Kuaförü- Yeni̇ Yüz Kuaför Ve Güzelli̇k Merkezi̇ Gida İnşaat Turi̇zm San. Ve Ti̇c.Ltd.Şti̇.,"Huzur Mah. Kültür Sok. 43/A Oyak Sit. A Blok K:Zemin Sarıyer, İstanbul",Yok,2122899292,demirr43@hotmail.com,veri yok,41.107609,28.99612
Bayan-Kuaforleri,Istanbul,Sariyer,O Bi̇r Tutku(Mustafa Açıkgöz),"Ferahevler Mah. Adnan Kahveci Cad. Aydın Sok. 12 Sarıyer, İstanbul",Yok,2122997919,veri yok,veri yok,41.130946,29.04197
Bayan-Kuaforleri,Istanbul,Sariyer,Odessa Kuaför Tarabya Şubesi̇(Fatma Ergin),"Tarabya Mah. Tarabya Cad. Adalet Sit. 1. Blok Dk:A-2 Sarıyer, İstanbul",Yok,2122990459,info@odessakuafor.org,http://www.odessakuafor.org,41.138095,29.036216
Bayan-Kuaforleri,Istanbul,Sariyer,Dr Bayan Kuaförü(Doğan Karapınar),"Yeniköy Mah. Köybaşı Cad. 88 Sarıyer, İstanbul",Yok,2122628955,veri yok,veri yok,41.121138,29.069722
Bayan-Kuaforleri,Istanbul,Sariyer,Hs Saloon- Hüseyi̇n Aydin Ve Selçuk Eş Adi̇ Ortakliği (Hüseyin Aydın),"Maden Mah. Kilyos Cad. 169 D:2 Sarıyer, İstanbul",Yok,2123423343,hssaloon@hotmail.com,veri yok,41.187733110867,29.039741119079
Bayan-Kuaforleri,Istanbul,Sariyer,Ebi̇l Kuaför- İpek Saç Tasarim Hi̇zmetleri̇ Ve Ti̇c.Ltd.Şti̇.,"Ayazağa Mah. Vadi İstanbul Sosyal Tesisleri Sarıyer, İstanbul",Yok,2128030202,veri yok,veri yok,41.107145,28.987252
Bayan-Kuaforleri,Istanbul,Sariyer,Bella Kuaför(Mustafa Aydoğan),"Tarabya Mah. Şalcıkır Cad. 22 Sarıyer, İstanbul",Yok,2122235737,veri yok,veri yok,41.13844,29.052145
Bayan-Kuaforleri,Istanbul,Sariyer,Mehmet Tatli Kuaför- Tatli Dostlar Kuaför Ve Güzelli̇k Salonlar Ltd.Şti̇. (Mehmet Mucif Tatlı),"İstinye Mah. Çayır Cad. 9 Sarıyer, İstanbul",Yok,2123231697,veri yok,veri yok,41.114573,29.053849
Bayan-Kuaforleri,Istanbul,Sariyer,Venüs Kuaför(Ahmet Bayer),"Emirgan Mah. Muvakkithane Cad. 19 Sarıyer, İstanbul",Yok,2122777616,veri yok,veri yok,41.104954,29.054642
Bayan-Kuaforleri,Istanbul,Sariyer,Özkan Ermek Kuaför(Özkan Ermek),"Cumhuriyet Mah. Araba Yolu Cad. 37 Sarıyer, İstanbul",Yok,2122237635,ozkanermek@gmail.com,veri yok,41.144872,29.031675
Bayan-Kuaforleri,Istanbul,Sariyer,Makkas Kuaför,"Ferahevler Mah. Adnan Kahveci Cad. 65 Sarıyer, İstanbul",Yok,2122990329,veri yok,veri yok,41.130261,29.041759
Bayan-Kuaforleri,Istanbul,Sariyer,Erkan & Zi̇nnet Bayan Kuaförü,"Poligon Mah. Poligon Cad. 3/D Sarıyer, İstanbul",Yok,2123236515,veri yok,veri yok,41.115323,29.040335
Bayan-Kuaforleri,Istanbul,Sariyer,Gökçe Bayan Kuaförü(Ahmet Gökçe),"Rumeli Hisarı Mah. 6. Sok. 36 Hisarüstü, Sarıyer, İstanbul",Yok,2122659188,gokce_ahmet@hotmail.com.tr,veri yok,41.086072,29.046971
Bayan-Kuaforleri,Istanbul,Sariyer,Erol Kuaför(Erol Ecevit),"Merkez Mah. 4. Cad. Akçaağaç Sok. 2 Zekeriyaköy, Sarıyer, İstanbul",Yok,2122030204,veri yok,veri yok,41.2076,29.021148
Bayan-Kuaforleri,Istanbul,Sariyer,Eli̇t Kuaför,"İstinye Mah. Çeyiz Cad. 13 Sarıyer, İstanbul",Yok,2123230488,veri yok,veri yok,41.121274,29.068094
Bayan-Kuaforleri,Istanbul,Sariyer,Labor Bayan Kuaförü(Medet Akkurt),"Cumhuriyet Mah. Araba Yolu Cad. 15/B Sarıyer, İstanbul",Yok,2122232812,veri yok,veri yok,41.142933,29.030633
Bayan-Kuaforleri,Istanbul,Sariyer,Freedom Coiffure- Avalon Otomoti̇v Turi̇zm Diş Ti̇c.Ltd.Şti̇.,"Maslak Mah. Bilim Sok. 5 Sun Plaza Sarıyer, İstanbul",Yok,2122761777,veri yok,veri yok,41.11026804,29.01956004
Bayan-Kuaforleri,Istanbul,Sariyer,Gülsün Kuaför,"Tarabya Mah. Arabayolu Cad. 193 Sarıyer, İstanbul",Yok,2122235346,veri yok,veri yok,41.142446,29.045644
Bayan-Kuaforleri,Istanbul,Sariyer,Ek Erdem Kiramer İsti̇nye Park Avm Şubesi̇- Kiramer Kuaförlük Diş Ti̇c.A.Ş.,"Pınar Mah. İstinye Park Avm Sarıyer, İstanbul",Yok,2123455786,veri yok,veri yok,41.109698,29.032527
Bayan-Kuaforleri,Istanbul,Sariyer,Di̇van Kuaför- Koç Üni̇versi̇tesi̇,"Rumeli Kavağı Mah. Rumeli Feneri Yolu 310 Sarıyer, İstanbul",Yok,2123383035,veri yok,veri yok,41.203146,29.080964
Bayan-Kuaforleri,Istanbul,Sariyer,Odessa Kuaför,"İstinye Mah. Çayır Cad. 65 Sarıyer, İstanbul",Yok,2122771890,veri yok,veri yok,41.115374,29.051638
Bayan-Kuaforleri,Istanbul,Sariyer,İlhan Kuaför,"Çayır Cad. 10/2 İstinye, Sarıyer, İstanbul",Yok,2122297818,veri yok,veri yok,41.114616,29.053871
Bayan-Kuaforleri,Istanbul,Sariyer,Seyfi̇ Bayan Kuaförü(Seyfettin İslam),"Reşitpaşa Mah. Tuncay Artun Cad. 98/C Sarıyer, İstanbul",Yok,2122299198,veri yok,veri yok,41.108692,29.041544
Bayan-Kuaforleri,Istanbul,Sariyer,Queen Saç Tasarim,"Dere İçi Sok. 18 Tarabya, Sarıyer, İstanbul",Yok,2122238814,veri yok,veri yok,41.137029,29.052433
Bayan-Kuaforleri,Istanbul,Sariyer,Ayşegül Kuaför(Yakup Beşikçi),"Yeniköy Mah. Nuripaşa Cad. 23 Sarıyer, İstanbul",Yok,5392384616,veri yok,veri yok,41.122592,29.053891
Bayan-Kuaforleri,Istanbul,Sariyer,Musa Kuaför,"Köybaşı Cad. Mah. Sarıyer, İstanbul",Yok,2122993987,veri yok,veri yok,41.116444,29.062825
Bayan-Kuaforleri,Istanbul,Sariyer,Eftelya Kuaför,"Büyükdere Mah. Hacet Sok. 30 Deniz Apt. K:2 Sarıyer, İstanbul",Yok,5532684074,veri yok,veri yok,41.162395,29.044137
Bayan-Kuaforleri,Istanbul,Sariyer,Affecti̇on Hai̇r(Mustafa Açıkgöz),"Ferahevler Mah. Adnan Kahveci Cad. Sarıyer, İstanbul",Yok,2122994468,veri yok,veri yok,41.128854,29.045223
Bayan-Kuaforleri,Istanbul,Sariyer,Yali Kuaför(Ali Sert),"Yeniköy Mah. Kapalı Bakkal Sok. 12 Dk:A Sarıyer, İstanbul",Yok,2122622309,veri yok,veri yok,41.117248,29.062828
Bayan-Kuaforleri,Istanbul,Sariyer,Komşu Kuaför(Fikret Demir),"Büyükdere Mah. Çayırbaşı Cad. 169 Sarıyer, İstanbul",Yok,2122421194,veri yok,veri yok,41.160464,29.042733
Bayan-Kuaforleri,Istanbul,Sariyer,Kadi̇r Bayazi̇t Bayan Kuaförü(Kadir Bayazit),"Reşitpaşa Mah. Bayram Sok. 11 Sarıyer, İstanbul",Yok,2122292990,veri yok,veri yok,41.106139,29.044523
Bayan-Kuaforleri,Istanbul,Sariyer,Cemi̇l Bayan Kuaförü,"Yeniköy Mah. Güzel Ali Bey Cad. 2 Bağlar, Sarıyer, İstanbul",Yok,2122623630,veri yok,veri yok,41.118594,29.059983
Bayan-Kuaforleri,Istanbul,Sariyer,Ünal Kuaför(Ünal Mete),"Yeniköy Mah. Çifte Fabrika Sok. 3/B Sarıyer, İstanbul",Yok,2122232160,veri yok,veri yok,41.118216,29.066037
Bayan-Kuaforleri,Istanbul,Sariyer,Tarabya Kuaför(Adem Bozkurt),"Yeniköy Mah. Dirhem Sok. 12 Dk:1 Sarıyer, İstanbul",Yok,2122623686,veri yok,veri yok,41.121369,29.069004
Bayan-Kuaforleri,Istanbul,Sariyer,Ni̇lgün Kuaför(Nurgül Kızılkaya),"Merkez Mah. Ağaçlı Bostan Sok. 20 Sarıyer, İstanbul",Yok,2122186466,veri yok,veri yok,41.170697,29.054697
Bayan-Kuaforleri,Istanbul,Sariyer,By Aytun Kuaför(Aytun Yavru),"Reşitpaşa Mah. Doğanevler Cad. 62 Sarıyer, İstanbul",Yok,2122777774,veri yok,veri yok,41.109967,29.041276
Bayan-Kuaforleri,Istanbul,Sariyer,Rmb Güzelli̇k Merkezi̇(Rebia Büyük),"Pınar Mah. Çamlıbel Cad. 14/A Sarıyer, İstanbul",Yok,2123281829,veri yok,veri yok,41.112521,29.03024
Bayan-Kuaforleri,Istanbul,Sariyer,Es Kuaför,"Rumeli Hisarı Mah. Nispetiye Cad. Aslı Çıkmazı Sok. 3/A Sarıyer, İstanbul",Yok,5457691979,veri yok,http://www.eskuafor.net,41.086085086572,29.046436457677
Bayan-Kuaforleri,Istanbul,Sariyer,Mesut Kuaför(Mesut Saç),"Merkez Mah. Şehit Mithat Yılmaz Cad. 52 Sarıyer, İstanbul",Yok,2122429210,veri yok,veri yok,41.169612,29.055211
Bayan-Kuaforleri,Istanbul,Sariyer,Desi̇re Saç Tasarim(İsrafil Koçyiğit),"Merkez Mah. Sarıyer Deresi Sok. 12 K:2 Sarıyer, İstanbul",Yok,5303157473,veri yok,veri yok,41.169194,29.056339
Bayan-Kuaforleri,Istanbul,Silivri,Naz Bayan Kuaförü(Halil Erdoğan),"Piri Mehmet Paşa Mah. Hüseyin Tufan Sok. 5 Silivri, İstanbul",Yok,2127288088,veri yok,veri yok,41.072755,28.245576
Bayan-Kuaforleri,Istanbul,Silivri,Klas Kuaför(Kenan Daniş),"Alibey Mah. Aziz Sok. Silivri, İstanbul",Yok,2127280804,veri yok,veri yok,41.07355,28.249345
Bayan-Kuaforleri,Istanbul,Silivri,Di̇va Bayan Kuaförü,"Piri Mehmet Paşa Mah. Yemeniciler Sok. 3 Silivri, İstanbul",Yok,2127282128,veri yok,veri yok,41.073811,28.246697
Bayan-Kuaforleri,Istanbul,Silivri,Hairlife(Zerrin Davulcu),"Piri Mehmet Paşa Mah. Hüseyin Tufan Sok. 9 Silivri, İstanbul",Yok,2127283993,veri yok,veri yok,41.072623,28.245501
Bayan-Kuaforleri,Istanbul,Silivri,Salon Deği̇şi̇m,"Piri Mehmet Paşa Mah. Özgür Sok. 5 Dk:8 Silivri, İstanbul",Yok,5300660955,veri yok,veri yok,41.075369,28.244953
Bayan-Kuaforleri,Istanbul,Silivri,Di̇di̇ Bayan Kuaförü(Diana Iacobachi),"Merkez Mah. 2071 Sok. 13 Selimpaşa, Silivri, İstanbul",Yok,5376199105,veri yok,veri yok,41.054705,28.382807
Bayan-Kuaforleri,Istanbul,Silivri,Güzi̇n Güzelli̇k Salonu(Güzin Kozan),"Alibey Mah. Akçeşme Sok. 7 Silivri, İstanbul",Yok,5073317722,veri yok,veri yok,41.072913,28.249582
Bayan-Kuaforleri,Istanbul,Silivri,Kuaför A(Mine Özcan),"Mimarsinan Mah. Ahmet Hamoğlu Cad. Kat:3 (Maxi Avm İçinde) Silivri, İstanbul",Yok,2127360150,veri yok,veri yok,41.079457,28.197364
Bayan-Kuaforleri,Istanbul,Sisli,Makas Kuaför- Makas Kuaförlük Hi̇zmetleri̇ Ltd.Şti̇.,"Teşvikiye Mah. Ihlamur Yolu Sok. 14 Şişli, İstanbul",Merkez Ofis,2122450858,makas@makas.com.tr,http://makas.com.tr,41.05082,28.994894
Bayan-Kuaforleri,Istanbul,Sisli,Kemal Bayan Kuaförü(Kemal Özkan),"Ayazağa Mah. Eski Pazar Sok. 6 Şişli, İstanbul",Yok,2122898850,veri yok,veri yok,41.116882,28.998036
Bayan-Kuaforleri,Istanbul,Sisli,Inter Kuaför(Hasan Kaplan),"Fulya Mah. Vefa Aralığı Sok. 2 Orman Apt. Dk:4 Şişli, İstanbul",Yok,2122752525,veri yok,veri yok,41.06377,29.001536
Bayan-Kuaforleri,Istanbul,Sisli,Ena Bayan Kuaförü- Başar Güzelli̇k Kuaför Salonlari Ltd.Şti̇. (Nesim Demirtaş),"19 Mayıs Mah. Büyükdere Cad. 10 Serdaroğlu Apt. K:1 Şişli, İstanbul",Yok,2122341319,dorukdemirtas09@gmail.com,http://www.enakuafor.com,41.061436,28.98847
Bayan-Kuaforleri,Istanbul,Sisli,Stüdyo Bk- Bülent Kocaman Güzelli̇k Hi̇zmetleri̇ Ve İç Diş Ti̇c.Ltd.Şti̇. (Bülent Kocaman),"Maslak Mah. Mashattan Sit. Şişli, İstanbul",Yok,2123303430,veri yok,veri yok,41.11217,29.014434
Bayan-Kuaforleri,Istanbul,Sisli,F&G Kuaför(Fevzi Aytemiz),"Teşvikiye Mah. Hüsrevgerede Cad. 74 Şişli, İstanbul",Yok,2122583646,veri yok,veri yok,41.047901,28.996159
Bayan-Kuaforleri,Istanbul,Sisli,Nh Kuaför(Nurittin Yıldız),"Duatepe Mah. Ergenekon Cad. Şişli, İstanbul",Yok,2122250728,veri yok,veri yok,41.054014,28.982349
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Hasan Güneri̇,"Cumhuriyet Mah. Ergenekon Cad. Sadık Şendil Sok. 4/A Şişli, İstanbul",Yok,2122339555,hasanguneri44@gmail.com,veri yok,41.054465900056,28.982540342971
Bayan-Kuaforleri,Istanbul,Sisli,Konak Bayan Kuaförü(Zeliha Akdağ),"Teşvikiye Mah. Akkavak Sok. 28 Şişli, İstanbul",Yok,2122485384,veri yok,veri yok,41.051813,28.992587
Bayan-Kuaforleri,Istanbul,Sisli,Cutby Muslu(Ünsal Muslu),"Teşvikiye Mah. Prof. Doktor Orhan Ersek Sok. 21 Sonat Apt. D:3 Nişantaşı, Şişli, İstanbul",Yok,2122360855,unsalmuslu@gmail.com,veri yok,41.052098,28.994229
Bayan-Kuaforleri,Istanbul,Sisli,Volkan Bayan Kuaförü,"Duatepe Mah. Bozkurt Cad. 46/A Şişli, İstanbul",Yok,2122301565,veri yok,veri yok,41.051609,28.982598
Bayan-Kuaforleri,Istanbul,Sisli,Bee Care Studio,"Merkez Mah. Abide-I Hürriyet Cad. 147 Sevim Apt. Dk:2 Şişli, İstanbul",Yok,5416761404,beecarestudio@gmail.com,http://beecarestudio.com,41.061291,28.98717
Bayan-Kuaforleri,Istanbul,Sisli,As Kuaför(Ayşe Sezgin),"19 Mayıs Mah. Veteriner Hilmi Bey Sok. 2/B Şişli, İstanbul",Yok,2122341778,veri yok,veri yok,41.0603,28.989175
Bayan-Kuaforleri,Istanbul,Sisli,Cem Kuaför(Seren Tuğran),"Meşrutiyet Mah. Akkirman Sok. 26 Şişli, İstanbul",Yok,2122257233,veri yok,veri yok,41.055198,28.993653
Bayan-Kuaforleri,Istanbul,Sisli,Şengül Buğlem Bayan Kuaförü(Mustafa Necati Gül),"Mecidiyeköy Mah. Selahattin Pınar Cad. 9 Güven Yuva Pasajı Şişli, İstanbul",Yok,2122118580,mustafasengul84@hotmail.com,veri yok,41.067419,28.998002
Bayan-Kuaforleri,Istanbul,Sisli,Emrah Yalçin Saç Tasarim Ve Güzelli̇k Merkezi̇(Emrah Yalçın),"Fulya Mah. Ortaklar Cad. 47 Ada Apt. D:2 Şişli, İstanbul",Yok,2123560749,veri yok,veri yok,41.061234,28.998409
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Nejdet(Necati Akyürek),"Meşrutiyet Mah. Valikonağı Cad. 103/1 Şişli, İstanbul",Yok,2122310283,veri yok,veri yok,41.052116,28.991776
Bayan-Kuaforleri,Istanbul,Sisli,Kardeşler Kuaför(İlyas Kesici),"Duatepe Mah. Baruthane Cad. 54 Dk:1 Şişli, İstanbul",Yok,2122338272,veri yok,veri yok,41.05135,28.982969
Bayan-Kuaforleri,Istanbul,Sisli,Studio Mf(Muhittin Fidan),"19 Mayıs Mah. 19 Mayıs Cad. 2 Radisson Blue Otel Şişli, İstanbul",Yok,2122303131,veri yok,veri yok,41.061182,28.989077
Bayan-Kuaforleri,Istanbul,Sisli,Işik Kuaför(Mehmet Işık),"Esentepe Mah. Kasap Sok. 13 Şişli, İstanbul",Yok,2122750295,veri yok,veri yok,41.067622,29.011124
Bayan-Kuaforleri,Istanbul,Sisli,Makas Kuaför Ni̇şantaşi Merkez Şubesi̇- Ermak Kuaförlük Hi̇zmetleri̇ Ltd.Şti̇.,"Teşvikiye Mah. Ihlamur Yolu Sok. 14 Şişli, İstanbul",Yok,2122342246,veri yok,http://www.makas.com.tr,41.05082,28.994894
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Semi̇ray(Halil Özyiğit),"Mecidiyeköy Mah. Selahattin Pınar Cad. 23 D:2 Şişli, İstanbul",Yok,2122119431,veri yok,veri yok,41.068191,28.999099
Bayan-Kuaforleri,Istanbul,Sisli,Nouvelle Kuaför Salonu- Necati̇ Ümi̇t Kuaförlük Hi̇zmetleri̇ Ve Kozmeti̇k San. Ve Ti̇c.Ltd.Şti̇.,"Teşvikiye Mah. Ihlamur Yolu Sok. Şişli, İstanbul",Yok,2122336057,veri yok,veri yok,41.05072,28.999975
Bayan-Kuaforleri,Istanbul,Sisli,Makkas Studio(Aslı Yılmaz),"Feriköy Mah. Kurtuluş Cad. 126 Şişli, İstanbul",Yok,2122331017,asl5555@hotmail.com,veri yok,41.048876,28.981179
Bayan-Kuaforleri,Istanbul,Sisli,Prenses Kuaför- Prenses Kuaför Güzelli̇k Ltd.Şti̇. (Nuri Erciyas),"Fulya Mah. Mevlüt Pehlivan Sok. 23/A Şişli, İstanbul",Yok,2122881809,veri yok,veri yok,41.064352,29.001392
Bayan-Kuaforleri,Istanbul,Sisli,Yeli̇z Meri̇ç Kuaför(Fatih Tekkol),"Gülbahar Mah. Cemal Sahir Sok. 8/B Şişli, İstanbul",Yok,2123474996,veri yok,veri yok,41.067777,29.001271
Bayan-Kuaforleri,Istanbul,Sisli,Rosse Kuaför(Gülay Kesici),"Merkez Mah. Abide-I Hürriyet Cad. İskete Sok. 4 Şişli, İstanbul",Yok,2122466525,veri yok,veri yok,41.059564,28.986311
Bayan-Kuaforleri,Istanbul,Sisli,Ali̇ Gür Kuaför- Hsh Ni̇şantaşi Kuaför Ve Kozmeti̇k San. Ve Ti̇c.Ltd.Şti̇.,"Teşvikiye Mah. Poyracık Sok. 27/2 Gümüş Apt. Şişli, İstanbul",Yok,2122310256,aligurnisantasi@gmail.com,veri yok,41.052077,28.995834
Bayan-Kuaforleri,Istanbul,Sisli,Different Hair Metrocity Avm Şubesi̇- U.Y.S. Güzelli̇k Salonlari İşletmeleri̇ Ve Diş Ti̇c.Ltd.Şti̇.,"Esentepe Mah. Büyükdere Cad. 171 Metrocity Avm Şişli, İstanbul",Yok,2123441281,veri yok,veri yok,41.075992,29.013883
Bayan-Kuaforleri,Istanbul,Sisli,Ambiance Kuaför(Birol Kamaz),"Teşvikiye Mah. Hüsrev Gerede Cad. 62/A Şişli, İstanbul",Yok,2122580216,kamazbirol@hotmail.com,http://birolkamaz.com,41.047654,28.996677
Bayan-Kuaforleri,Istanbul,Sisli,Saloon İstanbul Kuaför(Ayşe Sedefoğlu),"Bozkurt Mah. Ergenekon Cad. Şişli, İstanbul",Yok,2122328858,veri yok,veri yok,41.051996,28.985714
Bayan-Kuaforleri,Istanbul,Sisli,Elit'S Bayan Kuaförü(Sedat Kızılaslan),"Meşrutiyet Mah. Valikonağı Cad. 135 Şişli, İstanbul",Yok,2122314862,veri yok,veri yok,41.053992,28.993845
Bayan-Kuaforleri,Istanbul,Sisli,Murat Karaman Bayan Kuaförü(Murat Karaman),"Teşvikiye Mah. Hüsrevgerede Cad. 7/A Şişli, İstanbul",Yok,2122610476,veri yok,veri yok,41.047507,28.996693
Bayan-Kuaforleri,Istanbul,Sisli,Kemal Aykut Cut & Color Expert,"Duatepe Mah. Evrenoszade Sok. 2/A Şişli, İstanbul",Yok,2122960980,hairdresserard@gmail.com,http://www.kemalaykut.com,41.055221,28.979905
Bayan-Kuaforleri,Istanbul,Sisli,Doğan Öz Kuaför,"Fulya Mah. Mehmetçik Cad. 42/A Şişli, İstanbul",Yok,5331285704,doganoz159@gmail.com,veri yok,41.060686,28.996106
Bayan-Kuaforleri,Istanbul,Sisli,Kardeşler Kuaför(Ali Göker),"Bozkurt Mah. Kurtuluş Cad. 95 Şişli, İstanbul",Yok,2122338619,veri yok,veri yok,41.049438,28.981883
Bayan-Kuaforleri,Istanbul,Sisli,Mehmet Tatli Kuaför Salonu(Nevruz Tatlı),"Esentepe Mah. Büyükdere Cad. Dede Korkut Sok. 15 Özdilek Avm Şişli, İstanbul",Yok,2122830501,info@mehmettatli.com.tr,http://mehmettatli.com.tr,41.077706,29.013268
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Turgut Ve Fatoş- Atf Turi̇zm İnşaat Gida Kuaför Hi̇zmetleri̇ Ltd.Şti̇. (Ahmet Turgut Bilmez),"Halaskargazi Mah. Zafer Sok. 35/A Şişli, İstanbul",Yok,2122472775,veri yok,veri yok,41.051245,28.98977
Bayan-Kuaforleri,Istanbul,Sisli,Ibiza African Hair Beauty(Faıdlat Osarıemen Güneş),"Eskişehir Mah. Akağalar Cad. 17 Dolapdere, Şişli, İstanbul",Yok,2125171897,veri yok,veri yok,41.043275,28.980568
Bayan-Kuaforleri,Istanbul,Sisli,First Point,"19 Mayıs Mah. Büyükdere Cad. 8 Güzelabant Apt. D:1 Şişli, İstanbul",Yok,2122322084,beyzasude@windowslive.com,veri yok,41.061478985653,28.988246169297
Bayan-Kuaforleri,Istanbul,Sisli,Cenk Kuaför,"Teşvikiye Mah. Vali Konağı Cad. 38 Nişantaşı, Şişli, İstanbul",Yok,2122247349,veri yok,veri yok,41.05182,28.99172
Bayan-Kuaforleri,Istanbul,Sisli,Capelli Kuaför(Neriman İntepe),"Duatepe Mah. Bozkurt Cad. 44 D:1 Şişli, İstanbul",Yok,2122325455,veri yok,veri yok,41.051661,28.98262
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Muammer- Mmy Kuaförlük Hi̇zmetleri̇ Turi̇zm San. Ve Ti̇c.A.Ş. (Mert Yaprakgül),"Harbiye Mah. Bronz Sok. 1 D:1 Nişantaşı, Şişli, İstanbul",Yok,2122472692,veri yok,veri yok,41.047088,28.994099
Bayan-Kuaforleri,Istanbul,Sisli,Mehmet Tatli Kuaför Ni̇şantaşi Şubesi̇- Tatli Dostlar Kuaför Ve Güzelli̇k Salonlari İşletmeci̇li̇ği̇ Ltd.Şti̇. (Nihat Tatlı),"Harbiye Mah. Abdi İpekçi Cad. 24/B Şişli, İstanbul",Yok,2122463186,veri yok,http://www.mehmettatli.com.tr,41.049055,28.992283
Bayan-Kuaforleri,Istanbul,Sisli,Vassago Kuaför City'S Avm Şubesi̇- Tuşe Mk Kuaförlük Hi̇zmetleri̇ Ve Ti̇c.Ltd.Şti̇.,"Teşvikiye Mah. Teşvikiye Cad. 301 Citys Avm Dk:B-301 Nişantaşı, Şişli, İstanbul",Yok,2123731780,veri yok,veri yok,41.051031,28.992371
