Kategori,Şehir,İlçe,Firma Adı,Adres,Açıklama,Telefon,E-posta,Web Sitesi,Enlem,Boylam
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Ayaksa- Hbf Ayak Sağliği San. Ve Ti̇c.Ltd.Şti̇. (Atiye Kadan),"Ataköy 2. 5. 6. Kısım Mah. Adnan Kahveci Blv. A Plus Avm Bakırköy, İstanbul",Ayak Sağlığı Merkezi,2126614020,veri yok,veri yok,40.984125,28.854051
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Doruk Güzelli̇k Salonu(Gülten Gümüş),"Zeytinlik Mah. Halkçı Sok. 56 Bakırköy, İstanbul",Yok,2125439437,dorukguzellik1@hotmail.com,http://www.dorukguzellik.com,40.979081,28.873111
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Nail House(Vedat Kul),"Zeytinlik Mah. Fişekhane Cad. 46 Batman Apt. D:14 Bakırköy, İstanbul",Yok,2125830171,veri yok,veri yok,40.978209,28.870719
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Salon Ri̇va- Dolunay Riva Kuaför Güzelli̇k Salonlari Ve Kozmeti̇k Ltd.Şti̇.,"Ataköy 7. 8. 9. 10. Kısım Mah. Londra Asfaltı E5 Karayolu Airport Avm K:-1 Bakırköy, İstanbul",Yok,2124658708,veri yok,veri yok,40.99158504,28.83070296
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Bi̇r Demet Güzelli̇k Merkezi̇- Bakirköy Güzelli̇k Kozmeti̇k San. Ve Ti̇c.Ltd.Şti̇.,"Kartaltepe Mah. İncirli Cad. Faik Köksal Sok. 2 Bakırköy, İstanbul",Yok,2125434020,veri yok,http://www.irdemetguzellik.com.tr,40.989265,28.871672
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Özel Şamed Poli̇kli̇ni̇ği̇- Şami̇lgi̇l Medi̇kal Sağlik Esteti̇k Güzelli̇k Hi̇zmetleri̇ Ti̇c.Ltd.Şti̇. (Semra Şamilgil),"Kartaltepe Mah. İncirli Cad. 36 D:22 Bakırköy, İstanbul",Yok,2125709266,veri yok,http://www.epilasyonzayiflama.com,40.985744,28.872446
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Özel Cosmo Life Poli̇kli̇ni̇ği̇(Arzu Enderer),"Zeytinlik Mah. Fişekhane Cad. 4 Konuk Apt. Bakırköy, İstanbul",Yok,2124662090,veri yok,veri yok,40.978452,28.87395
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Ari̇sto Esteti̇k Ve Güzelli̇k Merkezi̇(Zeynep Koç),"Zeytinlik Mah. Fişekhane Cad. Bakırköy, İstanbul",Yok,5417850750,veri yok,veri yok,40.977924,28.869102
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Harmoni̇ Güzelli̇k Hi̇zmetleri̇(Aytaç Erkan),"Yeşilköy Mah. İstasyon Cad. 3 Bakırköy, İstanbul",Yok,2125743009,veri yok,veri yok,40.961731,28.824826
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Anka Güzelli̇k Salonu(Sevda Göz),"Zuhuratbaba Mah. Zuhuratbaba Cad. 13 Bakırköy, İstanbul",Yok,2125716329,veri yok,veri yok,40.982665,28.869137
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,İrem Kuaför Mani̇kür Ve Ağda Salonu,"Kartaltepe Mah. Buhar Sok. 9/A Köşem Saray Apt. Bakırköy, İstanbul",Yok,2125723697,veri yok,veri yok,40.985119,28.876994
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Hatice Uykun,"Cevizlik Mah. Hüsreviye Sok. Sülümenli Beldesi, Bakırköy, İstanbul",Yok,2125572602,veri yok,veri yok,40.980425,28.874748
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Avşar Güzelli̇k Salonu(Songül Avşar),"Yeşilköy Mah. Halkalı Cad. Bakırköy, İstanbul",Yok,2125743075,veri yok,veri yok,40.963901,28.807514
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Kramer Güzelli̇k Salonu(Kahraman Akıllı),"Zuhuratbaba Mah. Zümrütevler Sok. 15/1 Bakırköy, İstanbul",Yok,2125717777,veri yok,veri yok,40.986626,28.869662
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,A Dan Z Ye Güzelli̇k Salonu,"Yenimahalle Mah. Teyyareci Fethi Sok. 2 Yasemin Apt. D:2 (Doğumevi Aşağısı) Bakırköy, İstanbul",Yok,2126603287,veri yok,veri yok,40.979305,28.882533
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Lazeri̇st Güzelli̇k Salonu,"Zeytinlik Mah. Ebuziya Cad. 38/2 Bakırköy, İstanbul",Yok,2125701201,veri yok,veri yok,40.97638,28.874983
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Gül Güzelli̇k Salonu(Gül Dayan Baydemir),"Zeytinlik Mah. Türkçü Sok. Kayalı Apt. A Blok K:2 D:6 Bakırköy, İstanbul",Yok,2125701666,veri yok,veri yok,40.978856,28.872531
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Ayişiği Kuaför Ve Güzelli̇k Salonu(Aysel Pala),"Cevizlik Mah. Beyaz Zambak Sok. 12 Bakırköy, İstanbul",Yok,2125710080,veri yok,veri yok,40.977934,28.876517
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Deni̇z Koç Kuaför(Deniz Koç),"Şenlikköy Mah. Avcılar Sok. Bakırköy, İstanbul",Yok,2125737222,veri yok,veri yok,40.980246,28.801113
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Estee Regina Güzelli̇k Merkezi̇,"Şenlikköy Mah. Avcılar Sok. 2 Florya, Bakırköy, İstanbul",Yok,5536867756,veri yok,veri yok,40.98116,28.794184
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Aa Güzelli̇k Salonu,"Florya Mah. Karakol Durağı Florya Cad. (Orkide Villa) Bakırköy, İstanbul",Yok,2124245210,veri yok,veri yok,40.981031,28.793542
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Mi̇m Güzelli̇k Salonu(Sevim Ergun),"Zeytinlik Mah. Türkçü Sok. Bakırköy, İstanbul",Yok,2125729367,veri yok,veri yok,40.978984,28.872388
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Kirik Tarak Güzeli̇k Salonu Ve Kozmeti̇k San.Ti̇c.Ltd.Şti̇.,"Zuhuratbaba Mah. Yücetarla Cad. Bakırköy, İstanbul",Yok,2125427432,veri yok,veri yok,40.987104,28.868903
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Fashi̇on Hai̇r Center- Ancora Saçlandirma Si̇stemleri̇ Ltd.Şti̇. (Hacı Mehmet İnceokur),"Kartaltepe Mah. İncirli Cad. 110/3 (Ethica Tıp Merkezi Yanı) Bakırköy, İstanbul",Yok,2125432005,veri yok,veri yok,40.996216,28.870047
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Beyaz Kedi̇ Güzelli̇k Merkezi̇(Nilüfer İşbilen),"Zeytinlik Mah. Halit Ziya Uşaklıgil Cad. Dadyan Sok. Bakırköy, İstanbul",Yok,2125705645,veri yok,veri yok,40.976924,28.87394
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Dr. Oksi̇jen Güzelli̇k Merkezi̇- Karadoğanlar Sağlik Eği̇ti̇m Danişmanlik Hi̇zmetleri̇ Ti̇c.Ltd.Şti̇.,"Şenlikköy Mah. Florya Cad. 59 D:1 Bakırköy, İstanbul",Yok,2124247010,veri yok,veri yok,40.985233,28.79575
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Doktor Lazer- Ameri̇kan Lazer Esteti̇k Ve Sağlik Merkezi̇ Ltd.Şti̇.,"Zuhuratbaba Mah. Mahmut Moralı Sok. 10 D:3 Bakırköy, İstanbul",Yok,5334824234,veri yok,veri yok,40.983048,28.871823
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Angelik Form Beauty Kli̇ni̇k- Angelik Form Beauty Kli̇ni̇k San.Ti̇c.Ltd.Şti̇.,"Zeytinlik Mah. Fişekhane Cad. 44 Bakırköy, İstanbul",Yok,5305813100,veri yok,veri yok,40.978243,28.870857
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Bakirkoy,Safi̇r Güzelli̇k Salonu,"Zuhuratbaba Mah. Yüce Tarla Cad. Akmescit Sok. 12 D:4 Bakırköy, İstanbul",Yok,5325971838,veri yok,veri yok,40.982149,28.868226
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Esenyurt,Pronail Jojo May Marmara Park Avm Şubesi̇- Prodeco Yapi Si̇stemleri̇ San.Ti̇c.Ltd.Şti̇. (Dilek Can),"Güzelyurt Mah. 1. Cad. Marmara Park Avm K:1 Esenyurt, İstanbul",Yok,2128533623,pronailmarmarapark@gmail.com,http://www.pronail.com.tr,41.01002,28.657975
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Esenyurt,Deği̇şi̇m Güzelli̇k Salonu(Ayşen Değirmenci),"Güzelyurt Mah. 7. Cd Esenyurt, İstanbul",Yok,2128533576,veri yok,veri yok,41.011042,28.655734
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Esenyurt,Epi̇mer,"Süleyman Demirel Cad. 51 (Sunflower Avm İçinde) Esenyurt, İstanbul",Yok,2126724154,veri yok,veri yok,41.060599,28.676619
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Laserium- Laserium Lazerle Epi̇lasyon Esteti̇k Ve Sağlik Hi̇zmetleri̇ Ltd.Şti̇.,"Zeyrek Mah. Macar Kardeşler Cad. 12 Fatih, İstanbul",Yok,2126310798,veri yok,veri yok,41.016246,28.951825
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Beauty Life(Rabia Gizem Torlakoğlu),"Fatih Mah. Adnan Kahveci Blv. 34 Safa Soyer Sit. A-B Blok Büyükçekmece, İstanbul",Yok,2128821020,veri yok,veri yok,41.022865,28.587587
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Gürdamar Güzelli̇k Salonu(Sibel Kırık),"Ali Kuşçu Mah. Başhoca Sok. 37/A Fatih, İstanbul",Yok,2126357501,veri yok,veri yok,41.021829,28.946831
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Maya Esteti̇k Çapa Şubesi̇(Nihat Dik),"Şehremini Mah. Millet Cad. 129 Fatih, İstanbul",Estetik Merkezleri,2125880205,veri yok,http://www.mayaestetik.com,41.015145,28.933247
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Epistore Sağlikli Güzelli̇k Merkezi̇,"Şehremini Mah. Millet Cad. 135 Batı Apt. K:2 D:11 Fatih, İstanbul",Erkek Epilasyon - Cilt Bakım Ve Güzellik Merkezi,5524666787,veri yok,veri yok,41.015351,28.932569
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Doludolu Esteti̇k Ve Güzelli̇k Merkezi̇(Hadra Tayşi),"Akşemsettin Mah. Akdeniz Cad. 4 K:2 Fatih, İstanbul",Estetik Merkezleri,2125310025,hadra_hhnt@hotmail.com,http://doludoluestetik.com,41.019606,28.947056
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Özel Fgm Fati̇h Güzelli̇k Merkezi̇- Soyal Kozmeti̇k İthalat İhracat San. Ve Ti̇c.Ltd.Şti̇.,"Akşemsettin Mah. Fevzipaşa Cad. 21 Fatih, İstanbul",Yok,2126353637,veri yok,http://www.fgm.com.tr,41.017894,28.949042
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Sami̇ Güzelli̇k Salonu(Zani Güler),"Şehremini Mah. Başvekil Cad. 26 Fatih, İstanbul",Yok,5353396885,veri yok,veri yok,41.013786,28.932528
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Blue Li̇ne Güzelli̇k Merkezi̇,"Şehremini Mah. Millet Cad. 135/9 Batı Apt. Çapa, Fatih, İstanbul",Yok,2125871010,veri yok,veri yok,41.015351,28.932569
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Heli̇nce Esteti̇k Ve Güzelli̇k Merkezi̇(Mehmet Altunç),"Şehremini Mah. Kızılelma Cad. Fatih, İstanbul",Yok,5325254190,veri yok,veri yok,41.012016,28.938935
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Epilady Ki̇şi̇sel Bakim Ve Yaşam Merkezi̇(Nuriye Haği),"Abdurrahmangazi Mah. Fatih Blv. 152 Sultanbeyli, İstanbul",Yok,5352260014,veri yok,veri yok,40.967632,29.263868
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Hi̇llsun Solaryum(Hüseyin Yavuz),"Millet Cad. 57 Fındıkzade, Fatih, İstanbul",Yok,2126324876,veri yok,veri yok,41.011778,28.939689
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Fatih,Di̇lara Güzelli̇k Salonu(Funda Güler),"Seyyid Ömer Mah. Köprülüzade Sok. 7/1 A Fatih, İstanbul",Yok,2125859411,veri yok,veri yok,41.007288,28.933321
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Marilyn Monroe Güzelli̇k Merkezi̇(Gülşah Özer),"Bostancı Mah. Bahçelerarası Sok. 3 Eda Apt. Dk:2 Kadıköy, İstanbul",Yok,2163842090,veri yok,veri yok,40.954529,29.097538
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Point Of Beauty Saç Tasarim(Suna Tunca),"Fenerbahçe Mah. Fener Kalamış Cad. 29 Konur Apt. K:2 Kadıköy, İstanbul",Yok,2163490082,pointofbeautysuna@gmail.com,http://www.pointofbeauty.net,40.977512,29.042088
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Lavanta Güzelli̇k Merkezi̇- Varan Medi̇kal Güzelli̇k Merkezi̇ Ti̇c.Ltd.Şti̇. (Nuray Varan),"Koşuyolu Mah. Koşuyolu Cad. 81 D:8 Kadıköy, İstanbul",Yok,2165455840,veri yok,veri yok,41.006096,29.033832
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Nazan Güzelli̇k Salonu(Nazile Töre),"Bostancı Mah. Vukela Cad. 15 Meltem Apt. D:1 Kadıköy, İstanbul",Yok,2163628141,veri yok,veri yok,40.956504,29.094319
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Universal Ayak Bakim Merkezi̇,"Fenerbahçe Mah. Lalezar Sok. 9 Ferit Bey Apt. D:2 Kadıköy, İstanbul",Ayak Bakım Merkezi,2163371313,universalayakbakimi@hotmail.com,http://www.universalayakbakimi.com,40.974430200597,29.047026711621
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Özel Doktor Serpi̇l Yüksel Caddebostan Poli̇kli̇ni̇ği̇- Larmi̇no Sağlik Yaşam Esteti̇k Ve Güzelli̇k Hi̇zmetleri̇ Ti̇c.Ltd.Şti̇.,"Caddebostan Mah. Bağdat Cad. 273 Mustafa Kemal Ekşi İşh. K:2 D:4 Kadıköy, İstanbul",Estetik Merkezleri,5324785076,veri yok,veri yok,40.969164,29.064699
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Plast Hair- Eslamer Sağlik Hi̇zmetleri̇ San.Ti̇c.Ltd.Şti̇.,"Kozyatağı Mah. Kocayol Cad. Kozyatağı Sok. 5 Kadıköy, İstanbul",Estetik Merkezleri,2165736490,info@plasthair.com,http://www.plasthair.com,40.96311,29.097011
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Medi̇form(Özlem Günay),"Erenköy Mah. Şemsettin Günaltay Cad. 197 D:7 Kadıköy, İstanbul",Yok,2163570067,mediformozlem@gmail.com,veri yok,40.976726,29.078999
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Lilyum Güzelli̇k Merkezi̇- Lilyum Güzelli̇k Merkezi̇ Ltd.Şti̇. (Figen Üçler),"Sahrayı Cedit Mah. Atatürk Cad. 22/4 Kadıköy, İstanbul",Yok,2164116773,veri yok,veri yok,40.980886,29.080423
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Nezahat Yanmaz Kalici Makyaj Salonu- Nezahat Yanmaz Esteti̇k Güzelli̇k Salonlari Ve Ürünleri̇ Pazarlama İç Ve Diş Ti̇c.Ltd.Şti̇. (Nezihat Aslan),"Bostancı Mah. Kitapçı Mehmet Süleyman Sok. 45 Kadıköy, İstanbul",Yok,2163728451,veri yok,veri yok,40.954595,29.095993
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,City Beauty Suadi̇ye Şubesi̇- Hdh Kozmeti̇k Güzelli̇k Ürünleri̇ Ve Ti̇c.Ltd.Şti̇.,"Süadiye Mah. Bağdat Cad. 4 Kadıköy, İstanbul",Yok,2163689223,citybeauty@citybeauty.com.tr,http://www.citybeauty.com.tr,40.98632,29.038545
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Nevi̇n Bakim(Nevin Filiz),"Kozyatağı Mah. Şakacı Sok. 50 Kadıköy, İstanbul",Yok,2163620000,veri yok,veri yok,40.967895,29.090425
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Dermi̇st Dermatoloji̇- Dermi̇st Medi̇kal Ve Sağlik Hi̇zmetleri̇ Ltd.Şti̇.,"Merdivenköy Mah. Fahrettin Kerim Gökay Cad. 167 Kadıköy, İstanbul",Estetik Merkezleri,2165651034,veri yok,veri yok,40.984218,29.059781
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Esteti̇k International Byomed Şubesi̇- Bct Esteti̇k Sağlik Turi̇zm Ve Danişmanlik Hi̇zmetleri̇ Ti̇c.Ltd.Şti̇.,"Kozyatağı Mah. Ermutlu Sok. 25 Kadıköy, İstanbul",Estetik Merkezleri,4447707,info@estetikinternational.com,http://www.estetikinternational.com.tr,40.976335,29.097321
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Si̇bel Deni̇z Güzelli̇k Salonu(Mehmet Tahir Deniz),"Fenerbahçe Mah. Dr. Faruk Ayanoğlu Cad. Şule Sok. 7 Alceylan Apt. Dk:1 Kadıköy, İstanbul",Yok,2163484673,veri yok,veri yok,40.973512,29.045916
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Kadiköy Naturel Güzelli̇k Merkezi̇,"Hasanpaşa Mah. Kurbağalıdere Cad. 23 Şafak Apt. D:4 Kadıköy, İstanbul",Yok,2163499494,naturel-82@hotmail.com,http://www.kadikoynaturel.com,40.993434902038,29.035796457676
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Via Clinic- Viaclinic Sağlik Esteti̇k Eği̇ti̇m Danişmanlik İthalat İhracat San. Ve Ti̇c.Ltd.Şti̇.,"Caddebostan Mah. Ethemefendi Cad. 5 Kısmet Apt. K:2 D:4 Kadıköy, İstanbul",Estetik Merkezleri,2163688800,viaklinik@gmail.com,http://www.viaclinic.com.tr,40.966782,29.070119
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Medica Derma Kadiköy Şubesi̇- Medica Derma Medi̇kal Esteti̇k Danişmanlik Ti̇c.Ltd.Şti̇.,"Osmanağa Mah. Vahap Bey Sok. 12 Yıldız İşh. K:1 D:2 Kadıköy, İstanbul",Yok,8504341414,info@medicaderma.com.tr,http://www.medicaderma.com.tr,40.99159,29.027366
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Ayna Güzelli̇k Merkezi̇- Ayna Güzelli̇k Salonu İşletmesi̇ San. Ve Ti̇c.Ltd.Şti̇. (Bedriye Handan Erciyes),"Erenköy Mah. Bağdat Cad. Abdülkadir Noyam Sok. 14/1 Kadıköy, İstanbul",Yok,2163632930,veri yok,http://www.aynakozmetik.com,40.964323,29.072033
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Esteni̇l Sağlik & Güzelli̇k- Esteni̇l Özel Sağlik Ve Güzelli̇k Hi̇zmetleri̇ Ti̇c.Ltd.Şti̇.,"Koşuyolu Mah. Mehmet Akfan Sok. 11-13 K:3 D:8 Kadıköy, İstanbul",Estetik Merkezleri,2164280040,veri yok,http://estenil.com,41.009567,29.041129
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Cindy Güzelli̇k Merkezi̇- Aksu Esteti̇k Yayin İnşaat San.Ti̇c.Ltd.Şti̇.,"Acıbadem Mah. Acıbadem Cad. 169 Kadıköy, İstanbul",Yok,2165456921,aaksu@aksuestetik.com,http://www.aksuestetik.com,40.999678,29.038754
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Asli Güzelli̇k Merkezi̇,"Caddebostan Mah. Cemil Topuzlu Cad. 38 Kısmet Apt. D:10 Kadıköy, İstanbul",Cilt Bakım - Zayıflama - Manikür - Pedikür - Epilasyon,5322736518,veri yok,veri yok,40.971338,29.052017
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Sahra Güzelli̇k Merkezi̇(Erhan Topaloğlu),"Süadiye Mah. Bağdat Cad. Kadıköy, İstanbul",Yok,2164451666,info@sahrabulutestetik.net,http://www.sahrabulutestetik.net,40.960608,29.079917
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Shaila Esteti̇k- Tansu Cansever Meltem Banu Toprak Ortakliği,"Osmanağa Mah. Ali Suavi Sok. 4 Kadıköy, İstanbul",Yok,2164494943,veri yok,veri yok,40.989467,29.029247
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Tropi̇cano Güzelli̇k Salonu(Mine Şanal),"Göztepe Mah. Bağdat Cad. 203/2 Kadıköy, İstanbul",Yok,2163699608,info@tropicanoguzellik.com,veri yok,40.97396,29.055762
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Rüyam Mani̇kür Ve Pedi̇kür(Yasemin Seven),"Göztepe Mah. Şair Arşi Cad. Hamle Sok. 9 Kadıköy, İstanbul",Yok,2163636306,veri yok,veri yok,40.982704,29.072751
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Tuana Güzelli̇k Salonu(Emine Keleş),"Hasanpaşa Mah. İkbaliye Sok. 25/A Kadıköy, İstanbul",Yok,2163403080,veri yok,veri yok,40.996655,29.041938
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Eylül Güzelli̇k Ve Bakim Merkezi̇(Mehtap Şimşek),"Fenerbahçe Mah. Bağdat Cad. 166 Palmiye Apt. K:2 D:6 Selamiçeşme, Kadıköy, İstanbul",Yok,2163367083,veri yok,veri yok,40.976098,29.049553
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Salon Buss,"Acıbadem Mah. Betül Sok. Kadıköy, İstanbul",Yok,2163267229,veri yok,veri yok,41.007938,29.045867
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Sihhat Sağlik Hi̇zmetleri̇(Bayram Akkuş),"Göztepe Mah. Dilsiz Sok. 1 İsmail Bey Apt. Kadıköy, İstanbul",Yok,2165650304,esvetcagri@hotmail.com,http://www.sihhatsaglik.com,40.982255,29.066452
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Çi̇ğdem Bakim Salonu(Çiğdem Şahin),"Göztepe Mah. Mustafa Mazhar Bey Sok. 73/A Kadıköy, İstanbul",Yok,2165668567,veri yok,veri yok,40.981332,29.057131
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Nuran Güzelli̇k Salonu(Fatma Uğur),"Göztepe Mah. Tütüncü Mehmet Efendi Cad. Rıdvan Paşa Sok. 13 Suntar Apt. Kadıköy, İstanbul",Yok,2163026536,veri yok,veri yok,40.979401,29.069074
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Özel Dermamed Poli̇kli̇ni̇kleri̇ Kiziltoprak Şubesi̇- Dermamed Lazer Epi̇lasyon Ve Esteti̇k Ti̇c.Ltd.Şti̇.,"Fenerbahçe Mah. Fener Kalamış Cad. 26 Marina Apt. Kızıltoprak, Kadıköy, İstanbul",Genel Merkez,2163458929,dermamedkzt@dermamed.com.tr,http://www.dermamed.com.tr,40.979265,29.041171
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Quartz Beauty Club Güzelli̇k Merkezi̇(Havva Aydın),"Osmanağa Mah. Kırtasiyeci Sok. 36 D:2 Kadıköy, İstanbul",Yok,2163485644,veri yok,http://quartzbeautyclub.com,40.990124,29.028113
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Beauty Plus- Bg Medi̇kal Ve Endüstri̇ Mühendi̇sli̇k Hi̇zmetleri̇ Güzelli̇k Salonu Kozmeti̇k Gida San.Ti̇c.Ltd.Şti̇.,"Sahrayı Cedit Mah. Mümin Deresi Cad. 42/A Kadıköy, İstanbul",Yok,2164697813,beautyplus2014@hotmail.com,veri yok,40.98573,29.088147
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Tani̇t Esteti̇k Ve Güzelli̇k Merkezi̇(Ayhan Güncü),"Bostancı Mah. Yazmacı Tahir Sok. 48 Mendirek Apt. K:1 D:13 Kadıköy, İstanbul",Yok,2164678282,veri yok,veri yok,40.953343,29.093136
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Denge Spor Ve Güzelli̇k Merkezi̇- Denge Güzelli̇k Ve Spor Merkezi̇ Ti̇c.Ltd.Şti̇.,"Osmanağa Mah. Kalem Sok. 5 Kadıköy, İstanbul",Yok,2163300383,veri yok,veri yok,40.991507,29.032524
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Hülya Esteti̇k(Şule Yıldırım),"Erenköy Mah. Ethem Efendi Fırın Sok. 34/D Kadıköy, İstanbul",Yok,2163024262,veri yok,veri yok,40.972762,29.074865
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Este Lady Güzelli̇k Merkezi̇(Feridun Mutlu),"Göztepe Mah. Fahrettin Kerim Gökay Cad. 226 Kadıköy, İstanbul",Yok,2163022200,veri yok,veri yok,40.981314,29.068958
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Medi̇pri̇me Clinic,"Feneryolu Mah. Gazi Muhtarpaşa Sok. 29 D:31 Kadıköy, İstanbul",Yok,5324253474,info@mediprimeclinic.com,veri yok,40.979593,29.048723
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Burcu Deni̇z Güzelli̇k Salonu,"Eğitim Mah. Ahsen Çıkmazı Sadıkoğlu 1 İş Mrk. K:1 D:37 Kadıköy, İstanbul",Yok,5317291592,burcudenizguzellik@gmail.com,http://www.burcudenizguzellik.com,40.992719,29.040789
Guzellik-Salonlari-Ve-Merkezleri,Istanbul,Kadikoy,Sunpower Solaryum Merkezi̇- Alevok Güzelli̇k Ve Solaryum Merkezi̇ İç Ve Diş Ti̇c.Ltd.Şti̇.,"Caddebostan Mah. Bağdat Cad. 303 Kadıköy, İstanbul",Yok,2163856873,veri yok,veri yok,40.967487,29.067887
